organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	kingdom	occurrenceID	materialSampleID
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;0.97;0.72;0.46;0.25;0.1;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.447_EE0018	EE0018
37	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.83;0.24;0.24;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.451_EE0013	EE0013
37	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.83;0.24;0.24;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.451_EE0016	EE0016
37	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;Phalacrocorax_carbo, confidences 1;1;1;0.93;0.93;0.93;0.26. No VSEARCH hits at 0.97 identity.	Phalacrocorax	urn:lsid:marinespecies.org:taxname:137054	genus	Animalia	asv.466_EE0016	EE0016
37	present	Hugo Gante	eDNA expeditions citizen science sampling	243461	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.82;0.21;0.21;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.494_EE0020	EE0020
37	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;0.97;0.72;0.47;0.24;0.1;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.503_EE0011	EE0011
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.87;0.23;0.22;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.504_EE0015	EE0015
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.48;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.523_EE0018	EE0018
37	present	Hugo Gante	eDNA expeditions citizen science sampling	243461	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.87;0.23;0.23;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.525_EE0020	EE0020
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Nitzschia	urn:lsid:marinespecies.org:taxname:149045	genus	Chromista	asv.538_EE0015	EE0015
37	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae	Notothenia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia_rossii, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits MT192936, identities 100, taxonomy Notothenia_rossii, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia_rossii.	Notothenia rossii	urn:lsid:marinespecies.org:taxname:234840	species	Animalia	asv.569_EE0013	EE0013
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae	Notothenia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia_rossii, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits MT192936, identities 100, taxonomy Notothenia_rossii, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia_rossii.	Notothenia rossii	urn:lsid:marinespecies.org:taxname:234840	species	Animalia	asv.569_EE0018	EE0018
37	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Mirounga;Mirounga_leonina, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AY377291,AM181023, identities 99.4,99.4, taxonomy Mirounga_leonina,Mirounga_leonina, consensus Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Mirounga;Mirounga_leonina.	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	species	Animalia	asv.67_EE0016	EE0016
37	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Charadriiformes	Laridae	Larus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus_glaucoides, confidences 1;1;1;1;1;0.89;0.76. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AF173566,DQ674566,NC_056775,KC760146, identities 99.4,98.3,97.2,97.2, taxonomy Larus_glaucoides,Larus_occidentalis,Chroicocephalus_saundersi,Ichthyaetus_relictus, consensus Eukaryota;Chordata;Aves;Charadriiformes;Laridae.	Larus	urn:lsid:marinespecies.org:taxname:137043	genus	Animalia	asv.688_EE0016	EE0016
37	present	Hugo Gante	eDNA expeditions citizen science sampling	796479	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.94;0.53;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.741_EE0010	EE0010
37	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.83;0.54;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.753_EE0018	EE0018
37	present	Hugo Gante	eDNA expeditions citizen science sampling	243461	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.48;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.754_EE0020	EE0020
36	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Mohoua;Mohoua_albicilla, confidences 1;0.94;0.21;0.06;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1088_EE0016	EE0016
36	present	Hugo Gante	eDNA expeditions citizen science sampling	72826	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Chondrodactylus;Chondrodactylus_turneri, confidences 1;0.95;0.19;0.19;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1125_EE0008	EE0008
36	present	Hugo Gante	eDNA expeditions citizen science sampling	72826	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Sciurotamias;Sciurotamias_davidianus, confidences 1;0.79;0.05;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1136_EE0008	EE0008
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Mohoua;Mohoua_albicilla, confidences 1;0.92;0.19;0.05;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1141_EE0015	EE0015
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Scinax;Scinax_humilis, confidences 1;0.97;0.18;0.16;0.06;0.06;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1164_EE0018	EE0018
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Ceramaster;Ceramaster_japonicus, confidences 1;0.06;0.06;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.1170_EE0018	EE0018
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Leggadina;Leggadina_lakedownensis, confidences 1;0.9;0.29;0.14;0.13;0.05;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1186_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Callorhinchidae;Callorhinchus;Callorhinchus_capensis, confidences 1;0.95;0.06;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1189_EE0013	EE0013
36	present	Hugo Gante	eDNA expeditions citizen science sampling	243461	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Mohoua;Mohoua_albicilla, confidences 1;0.89;0.07;0.05;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1200_EE0020	EE0020
36	present	Hugo Gante	eDNA expeditions citizen science sampling	748896	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bolbometopon;Bolbometopon_muricatum, confidences 1;0.91;0.28;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1372_EE0007	EE0007
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae	Trematomus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_loennbergii, confidences 1;1;1;1;1;0.87;0.39. No VSEARCH hits at 0.97 identity.	Trematomus	urn:lsid:marinespecies.org:taxname:234566	genus	Animalia	asv.140_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Megophryidae;Oreolalax;Oreolalax_lichuanensis, confidences 1;0.93;0.17;0.15;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1450_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Bolbometopon;Bolbometopon_muricatum, confidences 1;0.91;0.43;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1458_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_loennbergii, confidences 1;1;1;1;1;0.71;0.26. No VSEARCH hits at 0.97 identity.	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	family	Animalia	asv.196_EE0015	EE0015
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;1;0.75;0.52;0.26;0.15;0.14. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.236_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	748896	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.44;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.237_EE0007	EE0007
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus_parafraseri, confidences 1;0.95;0.2;0.2;0.05;0.05;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.273_EE0018	EE0018
36	present	Hugo Gante	eDNA expeditions citizen science sampling	748896	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.87;0.21;0.2;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.329_EE0007	EE0007
36	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.87;0.22;0.22;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.428_EE0013	EE0013
36	present	Hugo Gante	eDNA expeditions citizen science sampling	796479	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates			Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Allochrocebus;Allochrocebus_lhoesti, confidences 1;1;0.97;0.82;0.6;0.07;0.06. No VSEARCH hits at 0.97 identity.	Primates	urn:lsid:marinespecies.org:taxname:1455974	order	Animalia	asv.448_EE0010	EE0010
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.94;0.55;0.15;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.455_EE0015	EE0015
36	present	Hugo Gante	eDNA expeditions citizen science sampling	748896	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Boana;Boana_cambui, confidences 1;0.93;0.17;0.16;0.12;0.11;0.11. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.485_EE0007	EE0007
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.47;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.553_EE0018	EE0018
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Gobionotothen;Gobionotothen_gibberifrons, confidences 1;1;1;1;1;0.65;0.65. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits NC_057662, identities 97.1, taxonomy Aethotaxis_mitopteryx, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Aethotaxis;Aethotaxis_mitopteryx.	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	family	Animalia	asv.588_EE0015	EE0015
36	present	Hugo Gante	eDNA expeditions citizen science sampling	243461	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Perciformes	Nototheniidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus_loennbergii, confidences 1;1;1;1;0.99;0.51;0.26. No VSEARCH hits at 0.97 identity.	Nototheniidae	urn:lsid:marinespecies.org:taxname:151404	family	Animalia	asv.60_EE0020	EE0020
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672716	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Testudines;Testudinidae;Chelonoidis;Chelonoidis_denticulatus, confidences 1;0.85;0.04;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.661_EE0018	EE0018
36	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Charadriiformes	Laridae	Larus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus;Larus_glaucoides, confidences 1;1;1;1;1;0.92;0.88. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AF173566,DQ674566, identities 98.9,97.8, taxonomy Larus_glaucoides,Larus_occidentalis, consensus Eukaryota;Chordata;Aves;Charadriiformes;Laridae;Larus.	Larus glaucoides	urn:lsid:marinespecies.org:taxname:137144	species	Animalia	asv.706_EE0015	EE0015
36	present	Hugo Gante	eDNA expeditions citizen science sampling	201201	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.89;0.24;0.24;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.718_EE0011	EE0011
36	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Coryphaenoides;Coryphaenoides_subserrulatus, confidences 1;0.97;0.29;0.02;0.02;0.02;0. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.756_EE0013	EE0013
36	present	Hugo Gante	eDNA expeditions citizen science sampling	809298	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Uropterygius;Uropterygius_xanthopterus, confidences 1;0.86;0.42;0.1;0.1;0.08;0.07. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.758_EE0014	EE0014
36	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.9;0.53;0.19;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.759_EE0016	EE0016
35	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.99;0.99;0.97;0.97. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OR438514,KY411495,KC911343,DQ112748,EF657632,MN503404,JQ702405,JQ702343,JN160804,MF464491, identities 100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.102_EE0016	EE0016
35	present	Hugo Gante	eDNA expeditions citizen science sampling	672679	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;0.99;0.92;0.91;0.87;0.87. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF464491,KC914580,MZ846685, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.107_EE0015	EE0015
35	present	Hugo Gante	eDNA expeditions citizen science sampling	639783	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phrynosomatidae;Sceloporus;Sceloporus_ochoterenae, confidences 1;0.92;0.18;0.18;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1086_EE0016	EE0016
35	present	Hugo Gante	eDNA expeditions citizen science sampling	843752	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phrynosomatidae;Sceloporus;Sceloporus_ochoterenae, confidences 1;0.97;0.26;0.26;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1087_EE0013	EE0013
35	present	Hugo Gante	eDNA expeditions citizen science sampling	72826	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Mohoua;Mohoua_albicilla, confidences 1;0.91;0.21;0.07;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.1154_EE0008	EE0008
