asv	sum.taxonomy	identificationRemarks
1429	asv.1429	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.15;0.05;0.05;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1430	asv.1430	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Pteropodidae;g__Pteropus;s__Pteropus_neohibernicus, confidences 1;0.99;0.67;0.17;0.06;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
1431	asv.1431	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Ctenotus;s__Ctenotus_rubicundus, confidences 1;0.94;0.69;0.2;0.2;0.08;0.06;0.06. No VSEARCH hits at 0.97 identity.
1432	asv.1432	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Odontobutidae;g__Perccottus;s__Perccottus_glenii, confidences 1;0.94;0.57;0.22;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1433	asv.1433	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.99;0.89;0.68;0.68;0.58;0.58;0.58. No VSEARCH hits at 0.97 identity.
1434	asv.1434	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Scyllaridae;g__Petrarctus;s__Petrarctus_rugosus, confidences 1;0.85;0.12;0.09;0.09;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1435	asv.1435	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Ciconiiformes;f__Scopidae;g__Scopus;s__Scopus_umbretta, confidences 1;0.94;0.7;0.11;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1436	asv.1436	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.11;0.07;0.07;0.07;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
1437	asv.1437	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Chaetodon;s__Chaetodon_austriacus, confidences 1;0.94;0.75;0.23;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1438	asv.1438	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Vespertilionidae;g__Myotis;s__Myotis_horsfieldii, confidences 1;0.9;0.59;0.07;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1439	asv.1439	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Cingulata;f__Dasypodidae;g__Dasypus;s__Dasypus_kappleri, confidences 1;0.94;0.69;0.08;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1440	asv.1440	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.21;0.04;0.04;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1441	asv.1441	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Scyllaridae;g__Thenus;s__Thenus_indicus, confidences 1;0.95;0.09;0;0;0;0;0. No VSEARCH hits at 0.97 identity.
1442	asv.1442	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.97;0.9;0.36;0.36;0.22;0.22;0.22. No VSEARCH hits at 0.97 identity.
1443	asv.1443	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_graeca, confidences 1;0.98;0.9;0.29;0.29;0.27;0.15;0.12. No VSEARCH hits at 0.97 identity.
1444	asv.1444	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Pseudotolithus;s__Pseudotolithus_senegallus, confidences 1;0.91;0.73;0.38;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1445	asv.1445	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.06;0.05;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1446	asv.1446	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Danionidae;g__Opsaridium;s__Opsaridium_ubangiense, confidences 1;1;0.78;0.39;0.02;0.02;0;0. No VSEARCH hits at 0.97 identity.
1447	asv.1447	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Centrarchiformes;f__Centrarchidae;g__Micropterus;s__Micropterus_dolomieu, confidences 1;0.95;0.65;0.24;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1448	asv.1448	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.97;0.84;0.29;0.29;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
1449	asv.1449	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Ctenotus;s__Ctenotus_rubicundus, confidences 1;0.95;0.7;0.18;0.18;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
1450	asv.1450	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.99;0.87;0.26;0.26;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1451	asv.1451	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Orculidae;g__Orcula;s__Orcula_jetschini, confidences 1;0.9;0.22;0.19;0.18;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1452	asv.1452	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.88;0.47;0.47;0.27;0.27;0.27. No VSEARCH hits at 0.97 identity.
1453	asv.1453	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Cordylidae;g__Platysaurus;s__Platysaurus_broadleyi, confidences 1;0.92;0.65;0.21;0.21;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1454	asv.1454	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.98;0.89;0.49;0.49;0.33;0.33;0.33. No VSEARCH hits at 0.97 identity.
1455	asv.1455	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Stratiomyidae;g__Hermetia;s__Hermetia_illucens, confidences 1;0.95;0.15;0.1;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1456	asv.1456	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Trichodectidae;g__Trichodectes;s__Trichodectes_canis, confidences 1;0.99;0.16;0.1;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1457	asv.1457	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Percidae;g__Etheostoma;s__Etheostoma_chuckwachatte, confidences 1;0.88;0.56;0.26;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
1458	asv.1458	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anabantiformes;f__Osphronemidae;g__Macropodus;s__Macropodus_erythropterus, confidences 1;0.92;0.8;0.27;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1459	asv.1459	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Argnidae;g__Argna;s__Argna_bielzi, confidences 1;0.98;0.18;0.16;0.1;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1460	asv.1460	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.97;0.87;0.5;0.5;0.42;0.42;0.42. No VSEARCH hits at 0.97 identity.
1461	asv.1461	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Orculidae;g__Schileykula;s__Schileykula_contraria, confidences 1;0.96;0.24;0.21;0.11;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1462	asv.1462	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Leishmania;s__Leishmania_tarentolae, confidences 1;0.13;0.08;0.08;0.08;0.08;0.03;0.03. No VSEARCH hits at 0.97 identity.
1463	asv.1463	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Pteropodidae;g__Pteropus;s__Pteropus_tonganus, confidences 0.99;0.92;0.67;0.16;0.05;0.04;0.03;0.01. No VSEARCH hits at 0.97 identity.
1464	asv.1464	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_graeca, confidences 1;0.98;0.88;0.45;0.44;0.39;0.08;0.05. No VSEARCH hits at 0.97 identity.
1465	asv.1465	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Gruiformes;f__Psophiidae;g__Psophia;s__Psophia_viridis, confidences 1;0.95;0.66;0.12;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1466	asv.1466	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.99;0.88;0.26;0.26;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.
1467	asv.1467	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Scleractinia;f__Micrabaciidae;g__Rhombopsammia;s__Rhombopsammia_niphada, confidences 1;0.9;0.09;0.09;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1468	asv.1468	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Lophura;s__Lophura_inornata, confidences 1;0.95;0.72;0.17;0.09;0.09;0.06;0.06. No VSEARCH hits at 0.97 identity.
1469	asv.1469	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anabantiformes;f__Osphronemidae;g__Macropodus;s__Macropodus_erythropterus, confidences 1;0.97;0.73;0.31;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1470	asv.1470	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.96;0.84;0.4;0.39;0.25;0.25;0.25. No VSEARCH hits at 0.97 identity.
1471	asv.1471	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Leishmania;s__Leishmania_tarentolae, confidences 1;0.05;0.05;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1472	asv.1472	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.12;0.08;0.08;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1473	asv.1473	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.97;0.9;0.31;0.3;0.24;0.24;0.24. No VSEARCH hits at 0.97 identity.
1474	asv.1474	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.97;0.89;0.36;0.36;0.21;0.21;0.21. No VSEARCH hits at 0.97 identity.
1475	asv.1475	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Lumbricidae;g__Eisenia_Lumbricidae;s__Eisenia_andrei, confidences 1;0.86;0.14;0.14;0.14;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
1476	asv.1476	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.85;0.27;0.27;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
1477	asv.1477	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Glyphis;s__Glyphis_glyphis, confidences 1;0.92;0.6;0.07;0.07;0.07;0.02;0. No VSEARCH hits at 0.97 identity.
1478	asv.1478	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Xylophagaidae;g__Exeretonevra;s__Exeretonevra_angustifrons, confidences 1;0.93;0.13;0.1;0.03;0;0;0. No VSEARCH hits at 0.97 identity.
1479	asv.1479	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.97;0.86;0.44;0.41;0.24;0.24;0.24. No VSEARCH hits at 0.97 identity.
1480	asv.1480	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Rondibilis;s__Rondibilis_saperdina, confidences 1;0.88;0.17;0.1;0.05;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
1481	asv.1481	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Tetrastes;s__Tetrastes_bonasia, confidences 1;0.87;0.71;0.18;0.07;0.07;0.06;0.04. No VSEARCH hits at 0.97 identity.
1482	asv.1482	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitocella;s__Clitocella_popinalis, confidences 1;0.09;0.08;0.08;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1483	asv.1483	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Clausiliidae;g__Sericata;s__Sericata_bathyclista, confidences 1;0.98;0.23;0.17;0.06;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
1484	asv.1484	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Ciconiiformes;f__Scopidae;g__Scopus;s__Scopus_umbretta, confidences 1;0.91;0.74;0.1;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1485	asv.1485	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.92;0.18;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1486	asv.1486	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Neogastropoda;f__Costellariidae;g__Vexillum;s__Vexillum_festum, confidences 0.99;0.97;0.19;0.19;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1487	asv.1487	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.96;0.82;0.48;0.48;0.32;0.32;0.32. No VSEARCH hits at 0.97 identity.
1488	asv.1488	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Accipitriformes;f__Accipitridae;g__Accipiter;s__Accipiter_superciliosus, confidences 1;0.95;0.81;0.23;0.05;0.05;0.01;0.01. No VSEARCH hits at 0.97 identity.
1489	asv.1489	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Lumbricidae;g__Eisenia_Lumbricidae;s__Eisenia_andrei, confidences 1;0.9;0.1;0.08;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1490	asv.1490	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.95;0.76;0.4;0.39;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
1491	asv.1491	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea;o__Paxillosida;f__Luidiidae;g__Luidia;s__Luidia_clathrata, confidences 1;0.91;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1492	asv.1492	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Leptodactylidae;g__Leptodactylus;s__Leptodactylus_mystaceus, confidences 1;0.99;0.7;0.27;0.27;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
1493	asv.1493	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Lumbricidae;g__Eisenia_Lumbricidae;s__Eisenia_andrei, confidences 1;0.93;0.09;0.09;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1494	asv.1494	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_graeca, confidences 1;1;0.96;0.19;0.19;0.16;0.07;0.07. No VSEARCH hits at 0.97 identity.
1495	asv.1495	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.99;0.9;0.38;0.38;0.22;0.22;0.22. No VSEARCH hits at 0.97 identity.
1496	asv.1496	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Anomala;s__Anomala_albopilosa, confidences 1;0.95;0.08;0.05;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1497	asv.1497	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Triatoma;s__Triatoma_nitida, confidences 1;0.95;0.07;0.06;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1498	asv.1498	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.38;0.36;0.36;0.36;0.36;0.36;0.36. No VSEARCH hits at 0.97 identity.
1499	asv.1499	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Cordylidae;g__Platysaurus;s__Platysaurus_broadleyi, confidences 1;0.93;0.62;0.19;0.19;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1500	asv.1500	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.97;0.92;0.47;0.46;0.33;0.33;0.33. No VSEARCH hits at 0.97 identity.
1501	asv.1501	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Allotraeus;s__Allotraeus_asiaticus, confidences 1;0.87;0.08;0.07;0.03;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
1502	asv.1502	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Trematoda;o__Strigeidida;f__Schistosomatidae;g__Schistosoma;s__Schistosoma_japonicum, confidences 1;0.91;0.12;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
1503	asv.1503	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Lumbricidae;g__Eisenia_Lumbricidae;s__Eisenia_andrei, confidences 1;0.96;0.07;0.06;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1504	asv.1504	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Anomala;s__Anomala_albopilosa, confidences 1;0.94;0.18;0.12;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
